TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1596304120620646400,'1510694106221228040,LessTparlerson,'1445063766694105092,anabucketlist,'1596303772153692161,replied_to,drxrp369,'1588737471147257857,False
'1596304120620646400,'1510694106221228040,LessTparlerson,'1445063766694105092,anabucketlist,'1596303772153692161,replied_to,AnnaLee33330,'1594406699536121856,False
'1596304120620646400,'1510694106221228040,LessTparlerson,'1445063766694105092,anabucketlist,'1596303772153692161,replied_to,ScottPresler,'931286316,False
'1596304120620646400,'1510694106221228040,LessTparlerson,'1445063766694105092,anabucketlist,'1596303772153692161,replied_to,elonmusk,'44196397,False
'1596304119727550464,'758808717206749184,planetzero99,'44196397,elonmusk,'1596268060499120128,replied_to,elonmusk,'44196397,False
'1596304119727550464,'758808717206749184,planetzero99,'44196397,elonmusk,'1596268060499120128,replied_to,stillgray,'16106584,False
'1596304119580475394,'32648651,Erik_Reppen,'1589084987063762945,holdingcourt987,'1596302713389711363,replied_to,holdingcourt987,'1589084987063762945,False
'1596304119580475394,'32648651,Erik_Reppen,'1589084987063762945,holdingcourt987,'1596302713389711363,replied_to,randombeats2022,'1579277548143329280,False
'1596304119580475394,'32648651,Erik_Reppen,'1589084987063762945,holdingcourt987,'1596302713389711363,replied_to,karaczyk,'1540528147715817478,False
'1596304119580475394,'32648651,Erik_Reppen,'1589084987063762945,holdingcourt987,'1596302713389711363,replied_to,TimRunsHisMouth,'34367582,False
'1596304119580475394,'32648651,Erik_Reppen,'1589084987063762945,holdingcourt987,'1596302713389711363,replied_to,elonmusk,'44196397,False
'1596304118691549185,'1591845813017141248,Elontus47833342,'1282967201809653760,SolboyJag,'1596278729688219648,replied_to,SolboyJag,'1282967201809653760,False
'1596304118691549185,'1591845813017141248,Elontus47833342,'1282967201809653760,SolboyJag,'1596278729688219648,replied_to,PolitiBunny,'35051304,False
'1596304118691549185,'1591845813017141248,Elontus47833342,'1282967201809653760,SolboyJag,'1596278729688219648,replied_to,elonmusk,'44196397,False
'1596304118691549185,'1591845813017141248,Elontus47833342,'1282967201809653760,SolboyJag,'1596278729688219648,replied_to,Liz_Wheeler,'264361128,False
'1596304118683176960,'1589030028192382978,JustAskMs_Pat,'1554997009970495488,50RCERESS,'1596159628567773186,replied_to,50RCERESS,'1554997009970495488,False
'1596304118683176960,'1589030028192382978,JustAskMs_Pat,'1554997009970495488,50RCERESS,'1596159628567773186,replied_to,catturd2,'1043185714437992449,False
'1596304118683176960,'1589030028192382978,JustAskMs_Pat,'1554997009970495488,50RCERESS,'1596159628567773186,replied_to,elonmusk,'44196397,False
'1596304118683176960,'1589030028192382978,JustAskMs_Pat,'1554997009970495488,50RCERESS,'1596159628567773186,replied_to,PPathole,'1291945442,False
'1596304118486028288,'1518762331421175808,Steveohnz,'91882544,DineshDSouza,'1596274849940443137,replied_to,DineshDSouza,'91882544,False
'1596304118486028288,'1518762331421175808,Steveohnz,'91882544,DineshDSouza,'1596274849940443137,replied_to,elonmusk,'44196397,False
'1596304118486028288,'1518762331421175808,Steveohnz,'91882544,DineshDSouza,'1596274849940443137,replied_to,elonmusk,'44196397,False
'1596304116971499520,'2463681948,PGin4D,'44196397,elonmusk,'1596268804413476864,replied_to,elonmusk,'44196397,False
'1596304116971499520,'2463681948,PGin4D,'44196397,elonmusk,'1596268804413476864,replied_to,Liz_Wheeler,'264361128,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,rovercrc,'1353384573435056128,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,spacexcoin_spxc,'1520843672090259458,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,Real_SpaceXcoin,'1548207295284162562,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,BillyM2k,'30699048,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,BabyDogeCoin,'1354781680943431681,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,dogecoin,'2235729541,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,Shibtoken,'1356248804899565569,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,CheemsInu,'1461823180885143559,False
'1596304116917350400,'1552491014190948353,friendsdelamda,'1353384573435056128,rovercrc,'1596209855030734848,replied_to,staratlas,'1318241077191639048,False
