TweetID,AuthorID,AuthorName,InReplyToUserID,InReplyToUsername,ReferencedTweetID,ReferencedTweetType,MentionsUsername,MentionsID,Verified
'1595203997677273090,'870037656188702720,Artorius519,'44196397,elonmusk,'1595114334547365888,replied_to,kylenabecker,'321954654,False
'1595203997677273090,'870037656188702720,Artorius519,'44196397,elonmusk,'1595114334547365888,replied_to,Twitter,'783214,False
'1595203997501358081,'1083742694646661120,SkylerSalva,'1328543007990292480,democratnj,'1595198751488049153,replied_to,democratnj,'1328543007990292480,False
'1595203997501358081,'1083742694646661120,SkylerSalva,'1328543007990292480,democratnj,'1595198751488049153,replied_to,SpeakThenThink,'300676102,False
'1595203997501358081,'1083742694646661120,SkylerSalva,'1328543007990292480,democratnj,'1595198751488049153,replied_to,elonmusk,'44196397,False
'1595203997501358081,'1083742694646661120,SkylerSalva,'1328543007990292480,democratnj,'1595198751488049153,replied_to,PatrickW,'11104872,False
'1595203997501358081,'1083742694646661120,SkylerSalva,'1328543007990292480,democratnj,'1595198751488049153,replied_to,kylenabecker,'321954654,False
'1595203997501358081,'1083742694646661120,SkylerSalva,'1328543007990292480,democratnj,'1595198751488049153,replied_to,Twitter,'783214,False
'1595203995554955267,'1590945944530468866,trampldbyJameO,'4049220853,user123029,'1595203558386724864,replied_to,user123029,'4049220853,False
'1595203995554955267,'1590945944530468866,trampldbyJameO,'4049220853,user123029,'1595203558386724864,replied_to,teeheediddydee,'1497769621751058435,False
'1595203995554955267,'1590945944530468866,trampldbyJameO,'4049220853,user123029,'1595203558386724864,replied_to,thefirstrapok,'1352219199133929472,False
'1595203995554955267,'1590945944530468866,trampldbyJameO,'4049220853,user123029,'1595203558386724864,replied_to,RichardHanania,'1041044330092195840,False
'1595203995554955267,'1590945944530468866,trampldbyJameO,'4049220853,user123029,'1595203558386724864,replied_to,elonmusk,'44196397,False
'1595203995554955267,'1590945944530468866,trampldbyJameO,'4049220853,user123029,'1595203558386724864,replied_to,JGreenblattADL,'14772775,False
'1595203995554955267,'1590945944530468866,trampldbyJameO,'4049220853,user123029,'1595203558386724864,replied_to,ADL,'19670226,False
'1595203994254970880,'1101047478,77knt77knt,'1518807087358357505,praebus,'1595135083987742720,replied_to,praebus,'1518807087358357505,False
'1595203994254970880,'1101047478,77knt77knt,'1518807087358357505,praebus,'1595135083987742720,replied_to,elonmusk,'44196397,False
'1595203993994940416,'30166259,tinina6,'237845487,GeorgeTakei,'1595133483713642497,replied_to,GeorgeTakei,'237845487,False
'1595203993994940416,'30166259,tinina6,'237845487,GeorgeTakei,'1595133483713642497,replied_to,elonmusk,'44196397,False
'1595203993994940416,'30166259,tinina6,'237845487,GeorgeTakei,'1595133483713642497,replied_to,DineshDSouza,'91882544,False
'1595203993747296257,'4065268685,ZuzzBuzzman,'52290278,McWe,'1595200357767921664,replied_to,McWe,'52290278,False
'1595203993747296257,'4065268685,ZuzzBuzzman,'52290278,McWe,'1595200357767921664,replied_to,unscriptedmike,'3551446154,False
'1595203993747296257,'4065268685,ZuzzBuzzman,'52290278,McWe,'1595200357767921664,replied_to,elonmusk,'44196397,False
'1595203993747296257,'4065268685,ZuzzBuzzman,'52290278,McWe,'1595200357767921664,replied_to,kylenabecker,'321954654,False
'1595203993747296257,'4065268685,ZuzzBuzzman,'52290278,McWe,'1595200357767921664,replied_to,Twitter,'783214,False
'1595203992753434624,'2682140611,lauriesbradshaw,'26122014,Meidas_Brian23,'1595122803925131264,replied_to,Meidas_Brian23,'26122014,False
'1595203992753434624,'2682140611,lauriesbradshaw,'26122014,Meidas_Brian23,'1595122803925131264,replied_to,elonmusk,'44196397,False
'1595203991348076547,'306118931,matzgervacio,'1533936256077271040,theo_burkow,'1595203696190664705,replied_to,theo_burkow,'1533936256077271040,False
'1595203991348076547,'306118931,matzgervacio,'1533936256077271040,theo_burkow,'1595203696190664705,replied_to,elonmusk,'44196397,False
'1595203987153854464,'1544085911037743104,biologydontlie,'391311108,damienslash,'1595156524787437568,replied_to,damienslash,'391311108,False
